symbol,timestamp,event_type,meta,price_change_5m,volume_spike_5m,price_change_15m,volume_spike_15m,heat_index,macd_bullish_5m,macd_bullish_15m,rsi_15m,rsi_5m,alert_sent,alert_type,rejected,signal_score,context,hour,meta_reason,meta_gain,meta_drop,momentum_hour
ZORAUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
SQDUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,59.61067726436139,,False,,['rsi_above_ceiling'],,"{'rsi_band_15m': 'mid', 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
SAPIENUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
SOONUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
RESOLVUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.08607086501217992,0.7578638822389472,-0.08607086501217992,0.23707088505119292,0.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
LABUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ICNTUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
MAVIAUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
AIXBTUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
AKTUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
HYPEUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.15448986160282674,1.1412493237380406,0.11586739620212863,0.3704782048880548,1.2,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
COTIUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
PARTIUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.05572582892170939,0.0770592693635506,1.4693416219271036,0.8808358313697757,6.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
BEATUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.032099293815532524,0.009253008454426772,0.46241531347457593,0.33571818671096354,1.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
TURTLEUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
SLERFUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.0,1.0,0.0,1.0,0.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
CLOUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
FHEUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ZKUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
MINAUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ALTUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
SCRUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
STRKUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.08410428931875766,0.13903626381465428,0.08424599831508245,0.5448599987579159,0.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
LIGHTUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.1799046505352165,0.06035447464068036,1.2730744748567804,0.3187132174133469,5.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
MLNUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
METUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.033829499323406294,0.04273783088554675,0.13554727211115267,0.32566856593946797,0.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
TAKEUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
CROSSUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
PIPPINUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},1.1286681715575708,0.17148711376187814,-1.183313277176089,0.45563369813912796,8.1,False,False,47.627170259790866,51.558743888485054,False,,,3.0,"{'rsi_band_15m': 'mid', 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
DMCUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
TOWNSUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
XPINUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
INUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ZORAUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
AI16ZUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.0,1.0,0.0,1.0,0.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
AIOTUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
COMMONUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ATUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.3391746749575972,0.08925141410088784,-0.620067643742948,0.4486053383819629,3.5,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
HIPPOUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ORDIUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
XANUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
TNSRUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-1.7196531791907468,2.0377596410673746,-2.5228203838137087,1.0252579900587173,17.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
ICPUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.11201344161299366,0.640539319269487,-0.11201344161299366,0.9824990187689425,0.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
FLMUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
B2USDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
DASHUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.1667013961242038,0.21247324171100676,-0.33284793010194236,0.4294774968763593,1.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
ZENUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.04236839317870285,0.25782772528399095,-0.2009093792957611,0.6444600459191193,0.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
SKYAIUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
SNXUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
USELESSUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.40080160320641034,0.08714238986804852,-0.5000000000000004,0.4376913739589827,3.2,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
1000RATSUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
KAVAUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ARCUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},1.07421874999999,1.1981279508014502,2.5793650793650773,0.799332094555359,13.9,False,False,32.66536146822064,45.422159747780064,False,,,2.0,"{'rsi_band_15m': 'low', 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
CHILLGUYUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
BANANAS31USDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.7627564439768528,1.4525865056800829,-1.1792452830188653,1.0261495522606008,8.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
FORMUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
FILUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.13717421124828544,0.9015837265637675,0.06872852233676219,0.7564489878290079,0.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
PROMPTUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
FFUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.5913827090960345,5.295412257867846,1.872801597109991,4.6754945282705895,28.9,False,False,50.15141617621231,71.28771788952453,True,Moderate 🟡,,10.0,"{'rsi_band_15m': 'mid', 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
BASUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
DIAUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
MYROUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
MEUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
UBUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
VANAUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ENSOUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
AKEUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
PORT3USDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.0,1.0,0.0,1.0,0.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
XANUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
MAGICUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
RECALLUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
TAOUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.06691947356681047,0.7826236810341501,0.04838829747636248,1.1153121208564838,0.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
4USDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.05932957579355125,0.6948551815079337,-0.3249630723781359,0.7288013765330249,1.5,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
FARTCOINUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.14722119985278304,0.2511696956818247,-0.07366482504605285,0.4720149873518655,0.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
XRPUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.06329113924048856,0.8172838417406788,0.15125640400097,1.609700609679188,2.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
JELLYJELLYUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
DOGEUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.03636099192785579,0.6133166151037411,-0.0508979858939973,1.6458584223997519,2.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
1000PEPEUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.007225781588707383,0.9245840085918434,0.0,1.0399457414069024,0.1,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
ADAUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.05171967933799677,0.535787567178399,0.12939958592132517,0.8971699499872369,0.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
PENGUUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.29903072798514657,0.7444540765563957,0.24734618159331875,0.9745903135853518,1.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
1000BONKUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.11486331265793237,0.7538543886695169,0.2414348126006,0.8356906362335581,1.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
BLESSUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
BELUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
HANAUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
EVAAUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
AUCTIONUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
BIOUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
GIGGLEUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.8769667268506544,0.7572874501200878,0.24330900243309103,0.7425867013908916,3.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
DEGOUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
PUMPBTCUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
DOODUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
EDENUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
TRXUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},-0.003619778469561283,0.41574210889138613,-0.003619778469561283,0.6064460920337088,0.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
DOTUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.0,0.7501060938562063,0.29585798816566977,1.2585417356012896,2.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 7}",7,,,,7
MYXUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 7}",7,,,,7
ASTERUSDT,2025-12-01 07:49:24.227763+00:00,generic,{},0.010014019627477368,1.1106480015963762,-0.1000300090027009,1.0456410169540287,0.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 7}",7,,,,7
